id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
375700,SDSU,,,PreservedSpecimen,946a44bf-1df7-4627-94b3-971e0cb7a87c,SDSU01223,01223,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Franks, Samuel R.",,,5/26/62,,1962,5,26,146,NA,5/26/62,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Alvarado Canyon.,,0,NA,32.7783,-117.054,WGS84,,805,32.78∞ N; 117.05∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,NA,NA,NA,NA,NA,,,,preprocessed,4/12/23 0:18,,6,946a44bf-1df7-4627-94b3-971e0cb7a87c,https://cch2.org/portal/collections/individual/index.php?occid=375700
375699,SDSU,,,PreservedSpecimen,3bd0599d-1993-4b23-aa01-cd3ee8bb5798,SDSU01222,01222,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Harvin, R.",,14,7/9/62,,1962,7,9,190,NA,7/9/62,MTRP,"Gallery forest, stream, Salix spp. Prunus ilicfolia, Oenothera hookeri, Baccharis spp.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Area around Mission Gorge Dam off Mission Gorge Road.,,0,NA,32.84199,-117.04059,WGS84,,402,32.84∞ N; 117.04∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,NA,NA,NA,NA,NA,,,,preprocessed,4/12/23 0:18,,6,3bd0599d-1993-4b23-aa01-cd3ee8bb5798,https://cch2.org/portal/collections/individual/index.php?occid=375699
376201,SDSU,,,PreservedSpecimen,d1383206-4bc8-40d7-acc9-ff0804f0da4b,SDSU01729,01729,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"King, J.",,5,7/2/62,,1962,7,2,183,NA,7/2/62,,"Growing wild in field adjacent to residence, in a community of other species of Cruciferae.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"2600 Block of ?D? Avenue, National City.",,0,NA,32.66014,-117.09626,WGS84,,241,32.66∞ N; 117.10∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,23,NA,NA,NA,NA,75ft.,,,preprocessed,4/12/23 0:18,,6,d1383206-4bc8-40d7-acc9-ff0804f0da4b,https://cch2.org/portal/collections/individual/index.php?occid=376201
1367986,DAV,Vascular Plants,,PreservedSpecimen,UCD115159,DAV300675,Accession #: DAV33424,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,"R. E. Preston, 26 Apr 1984",,,,,,,NA,Gordon J. Pilone,,263,4/15/63,,1963,4,15,105,NA,15-Apr-63,Access Database Number (Deprecated): UCD115159,Pacific slope drainage area. Growing oak woodland chaparral on north-facing slope.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Los Angeles County: Diamond Bar Ranch, Brea Canyon. Santa Ana Mountain Range.",,0,NA,34.022725,-117.829608,WGS84,,4000,,Rancho Santa Ana (no. 6),,GoogleEarth (copied from UCD110253),,,NA,NA,NA,NA,NA,,,,tcbarry,5/18/23 12:51,UCD115159,39,66d1f3cb-a7db-49a0-9a26-818410ede37e,https://cch2.org/portal/collections/individual/index.php?occid=1367986
375692,SDSU,,,PreservedSpecimen,047f5ce4-cbe7-4ddd-a0ec-49b3c9fc114f,SDSU01215,01215,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Waggoner, M.",,,7/15/63,,1963,7,15,196,NA,7/15/63,,Disturbed slope.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"North of 9441 Alto Drive, Mount Helix area.",,0,NA,32.76991,-116.99528,WGS84,,161,32.77∞ N; 117.00∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,297,NA,NA,NA,NA,975ft.,,,preprocessed,4/12/23 0:18,,6,047f5ce4-cbe7-4ddd-a0ec-49b3c9fc114f,https://cch2.org/portal/collections/individual/index.php?occid=375692
2390281,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74318,74318,urn:catalog:CAS:BOT:592414,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,NA,"Twisselmann, Ernest C.",,9286,5/6/64,,1964,5,6,127,NA,"May 6, 1964.","Petals purplish blue, claws white. Large robust plant. No other plants observed in the region.",Growing in fine sand in a roadisde low place. Creosote bush association.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Bernardino,,Mojave Desert. South end of Kramer Hills.,,0,NA,NA,NA,,,NA,,,,,,,884,NA,NA,NA,NA,2900.0000000000 ft,,en,,5/16/11 14:03,urn:catalog:CAS:BOT-BC:74318,1,c79cb7d3-7b73-42df-9370-5c7fcf425ac3,https://cch2.org/portal/collections/individual/index.php?occid=2390281
375693,SDSU,,,PreservedSpecimen,ae403cee-e327-482e-9ea2-3ebecfffdcef,SDSU01216,01216,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Thompson, D.",E. Fears,,7/6/64,,1964,7,6,188,NA,7/6/64,,Growing in disturbed areas in Coastal Sage Scrub association.,,Wild Radish.?,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Aldine Drive Canyon.,,0,NA,32.76101,-117.09635,WGS84,,402,32.76∞ N; 117.10∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,76,NA,NA,NA,NA,250ft.,,,preprocessed,4/12/23 0:18,,6,ae403cee-e327-482e-9ea2-3ebecfffdcef,https://cch2.org/portal/collections/individual/index.php?occid=375693
1443133,UCR,,,PreservedSpecimen,UCR-BPS-4160,UCR0083345,UCR-4160,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Ronald H. Sauer,,s.n.,3/1/65,,1965,3,1,60,NA,3/1/65,,Disturbed ground.,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Riverside,,west end of Big Springs Road,,0,NA,33.9750161,-117.3175365,,,NA,,,,TopoZoneACS,,,335,NA,NA,NA,NA,,,,,9/7/24 22:01,UCR-BPS-4160,3,53ccf708-cc95-41e0-8278-214488eb19fe,https://cch2.org/portal/collections/individual/index.php?occid=1443133
5504854,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684491,684491,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Booth, Ernest",,63,3/16/65,,1965,3,16,75,NA,16-Mar-65,CalState Hayward. 6 inches of stem of specimen was cut out and omitted from pressed specimen. .,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Diego,,"Escondido, Mt. Isreal Road",,0,NA,33.06171,-117.13397,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/14/22 11:23,urn:catalog:CAS:BOT-BC:684491,1,7b5622e7-4971-4d39-a537-bfbcd5d10927,https://cch2.org/portal/collections/individual/index.php?occid=5504854
375694,SDSU,,,PreservedSpecimen,40dc6661-72b7-4210-b882-f8b705d74ebf,SDSU01217,01217,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Hanshaw, Pat R.",,,5/7/65,,1965,5,7,127,NA,5/7/65,,,,Wild Radish.?,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Adjacent to Montezuma Rd. and E. of Fallview Dr. at corner of lower parking lot of State College Campus.,,0,NA,32.77113,-117.06547,WGS84,,161,32.77∞ N; 117.07∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,91,NA,NA,NA,NA,300ft.,,,preprocessed,4/12/23 0:18,,6,40dc6661-72b7-4210-b882-f8b705d74ebf,https://cch2.org/portal/collections/individual/index.php?occid=375694
2866761,MACF,,,PreservedSpecimen,8b1dd477-44bf-4614-81bb-045353260f14,MACF030463,MACF005308,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Ira L. Wiggins,,20433,2/12/66,,1966,2,12,43,NA,12.II.66,,,,,NA,NA,NA,NA,NA,,,NA,NA,Brassica campestris; Sisymbrium irio; Cotula australis; Salsola kali,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Orange,Anaheim,N. side of La Palma Ave. near Harbor Blvd.,,0,NA,33.84972,-117.9242,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,TuesDani,4/12/23 0:18,,36,8b1dd477-44bf-4614-81bb-045353260f14,https://cch2.org/portal/collections/individual/index.php?occid=2866761
2422811,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74227,74227,urn:catalog:CAS:DS:597766,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,NA,"Wiggins, Ira L.",,20433,2/12/66,,1966,2,12,43,NA,12.II.66,,"With Brassica campestris, Sisymbrium irio, Cotula australis, Salsola kali, etc.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Orange,,"North side of La Palma Avenue, near Harbor Boulevard, Anaheim.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 13:01,urn:catalog:CAS:BOT-BC:74227,1,f357cae8-ae5d-4bb4-b1d1-239fb67cb493,https://cch2.org/portal/collections/individual/index.php?occid=2422811
375696,SDSU,,,PreservedSpecimen,886e8cba-d053-4620-9ba8-b58b53d07b30,SDSU01219,01219,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Shields, Oakley",,,4/25/66,,1966,4,25,115,NA,4/25/66,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"Shield?s residence, 5151 Alzeda Drive, Mt. Helix.",,0,NA,32.77289,-116.9603,WGS84,,161,32.77∞ N; 116.96∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,244,NA,NA,NA,NA,800ft.,SYN,,preprocessed,4/12/23 0:18,,6,886e8cba-d053-4620-9ba8-b58b53d07b30,https://cch2.org/portal/collections/individual/index.php?occid=375696
375695,SDSU,,,PreservedSpecimen,aa71dbaa-8e38-4c41-8416-a425cbe545d7,SDSU01218,01218,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,,NA,"Morgan, Charlie E.",,,6/3/66,,1966,6,3,154,NA,6/3/66,,Plants found on mesa formed by old golf course.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"Collected on south side of Federal Blvd., below KOGO towers.",,0,NA,32.72035,-117.0997,WGS84,,241,32.72∞ N; 117.10∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,27-Apr-09,NA,NA,NA,NA,NA,,SYN,,preprocessed,4/12/23 0:18,,6,aa71dbaa-8e38-4c41-8416-a425cbe545d7,https://cch2.org/portal/collections/individual/index.php?occid=375695
3792184,FSC,,,PreservedSpecimen,59d76d12-5c07-4b03-ba98-739e1b47a6c5,FSC0010469,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Carole Sowers,,111,4/22/67,,1967,4,22,112,NA,22-Apr-67,Sparce.,"Growing in association with Oenothera micrantha, Lobularia maritima. Foothill woodland.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Bradburry Road and Lemon Avenue, Monrovia.",,0,NA,34.14688,-117.98198,,,NA,,,,,,,488,NA,NA,NA,NA,1600 feet,,en,pawanpreetgill5,4/12/23 0:18,,38,59d76d12-5c07-4b03-ba98-739e1b47a6c5,https://cch2.org/portal/collections/individual/index.php?occid=3792184
4745856,RENO,V,,PreservedSpecimen,71c6e7d5-8d97-4568-b305-220ea4776d82,77910,RENO 42435,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,N. Bacon,,s.n.,3/29/67,,1967,3,29,88,NA,3/29/67,,"Vacant lot; sandy, usually dry.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Los Angeles City, Glenwood Place, South Gate.",,0,NA,33.953908,-118.222952,WGS84,,600,,Mike,,GeoLocate,,,NA,NA,NA,NA,NA,,,,Mike,7/16/23 7:02,11522477,89,fe29e9c7-7cde-4af7-9240-7f9a52e6bbb3,https://cch2.org/portal/collections/individual/index.php?occid=4745856
1563687,UCR,,,PreservedSpecimen,UCR-BPS-142768,UCR0083312,UCR-142768,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,,NA,Louis C. Wheeler,,9503,5/13/67,,1967,5,13,133,NA,5/13/67,"Petals yellow, fruit jointed.","Red clay-loam, grassy, sunny, abandoned lemon grove on mesa.",,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering & Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,mesa between Little Dalton and Englewild Canyons,,0,NA,34.15472775,-117.843942,,,NA,T1N R9W sec20,,,TopoZoneACS,,,373,NA,NA,NA,NA,,,,,9/7/24 22:01,UCR-BPS-142768,3,e9a69883-848c-43db-95e5-8b32c30d4032,https://cch2.org/portal/collections/individual/index.php?occid=1563687
469007,SD,,,PreservedSpecimen,A00BD08A-3558-406F-A762-8D2CF8C98AE2,SD00062663,SD83675,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Jack L. Reveal,,1342,4/23/67,,1967,4,23,113,NA,4/23/67,,,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Proctor Valley,,0,NA,32.68073,-116.92162,WGS84,,2414,,mak,,TOPO! v3.4.2,,,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD83675,43,63427001-cc84-47a5-820c-aa35703698ba,https://cch2.org/portal/collections/individual/index.php?occid=469007
3792162,FSC,,,PreservedSpecimen,971745e5-c100-432b-b383-f0e9b494584a,FSC0010447,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,,NA,John Shive,,68007,2/21/68,,1968,2,21,52,NA,21-Feb-68,Found abundantly in patches; Chromosome number determined to be N = 9.,"On west facing slope; Soil type, Dark loam with much humus. Valley grassland.; Associated species: Brassica geniculata, Trifolium sp., Lupinus sp.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Corner of Big Rock Drive and Pinnacle Way, just south of Malibu, 1 /2 mile from ocean.",,0,NA,34.04127,-118.61934,,,NA,,,,,,,30,NA,NA,NA,NA,100 feet,,en,pawanpreetgill5,4/12/23 0:18,,38,971745e5-c100-432b-b383-f0e9b494584a,https://cch2.org/portal/collections/individual/index.php?occid=3792162
738882,RSA,RSA,,PreservedSpecimen,300c32d5-2c2c-4bc4-bd08-42c47baa4069,,RSA accession: 616858,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Orlando Misretta,2004-06,,,,,,NA,L. C. Wheeler,,s.n.,4/13/68,,1968,4,13,104,NA,,,Sunny rocky (lava) disturbed hilltop (firebreak),,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,San Gabriel Mountains: Ridge south of mouth of Big Dalton Canyon.,,0,NA,34.157909,-117.828874,,,1200,T1N R9W S21 SE 1/4 of SW 1/4,kdpearso (via TRS conversion script),DOI:10.5281/zenodo.4507032,TRS from label,,auto-generated from TRS by California Phenology Network; February 2021,495,NA,NA,NA,NA,1625ft.,,,cataloged date: 1998-07-07,4/12/23 0:18,300c32d5-2c2c-4bc4-bd08-42c47baa4069,17,2c3569e3-2e4f-4ec1-b330-43a672ccdcba,https://cch2.org/portal/collections/individual/index.php?occid=738882
375689,SDSU,,,PreservedSpecimen,14872636-2530-44a5-80f8-de4deee44d0a,SDSU01212,01212,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,,NA,"Oshel, Thomas W.",,,4/26/69,,1969,4,26,116,NA,4/26/69,,Dry vacant lot.,,Large erect herb.,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Near 67th and Amherst.,,0,NA,32.76756,-117.04849,WGS84,,161,32.77∞ N; 117.05∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,NA,NA,NA,NA,NA,,,,preprocessed,4/12/23 0:18,,6,14872636-2530-44a5-80f8-de4deee44d0a,https://cch2.org/portal/collections/individual/index.php?occid=375689
375697,SDSU,,,PreservedSpecimen,d1ef5870-0022-4d77-94e5-e6b98f2684af,SDSU01220,01220,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,,NA,"Oshel, Thomas W.",,,4/26/69,,1969,4,26,116,NA,4/26/69,,Dry vacant lot.,,Large erect herb.,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Near 67th and Amherst.,,0,NA,32.76756,-117.04849,WGS84,,161,32.77∞ N; 117.05∞ W,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,NA,NA,NA,NA,NA,,,,preprocessed,4/12/23 0:18,,6,d1ef5870-0022-4d77-94e5-e6b98f2684af,https://cch2.org/portal/collections/individual/index.php?occid=375697
304593,UCSB,,,PreservedSpecimen,fc2bda82-1a5d-11e3-b49f-525400a0a001,UCSB032037,41794,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"MacKay, Shelley",,97,5/11/71,,1971,5,11,131,NA,,,Old weedy lot,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,Sheet - 1,NA,,NA,NA,NA,United States,California,Orange,,"0.1 mile west of Bloomfield Avenue, Cypress",,0,NA,33.82089,-118.06455,WGS84,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,6/11/14 9:26,,35,e1c45cb5-a958-46a9-a418-6e2a488260f0,https://cch2.org/portal/collections/individual/index.php?occid=304593
469006,SD,,,PreservedSpecimen,630EFCCD-2853-48B8-85DA-D7FC9DEDF1EE,SD00062664,SD80504,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Helen V. Witham,,1465,5/18/71,,1971,5,18,138,NA,5/18/71,,,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,San Onofre Bluffs State Beach.,,0,NA,33.36028,-117.54147,WGS84,,1609,,mak,,TOPO! v3.4.2,,,30,NA,NA,NA,NA,,,,,9/4/24 12:55,SD80504,43,bfdb68f6-99ab-42f7-adb7-7653ac6c3931,https://cch2.org/portal/collections/individual/index.php?occid=469006
